"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","2687","1769245","0.0-7.0-1.388","11","Low_HMMActual","228.98000001441687","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2688","1769947","0.0-7.0-2.388","11","Low_HMMActual","238.1300000124611","","","","Images/BlackBeadChoiceWrong.png","37"
"image-keyboard-response","2689","1769964","0.0-7.0-0.389","11","Low_HMMActual","16.124999994644895","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2690","1770367","0.0-7.0-1.389","11","Low_HMMActual","279.0099999983795","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2691","1771069","0.0-7.0-2.389","11","Low_HMMActual","476.27000001375563","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2692","1771204","0.0-7.0-0.390","11","Low_HMMActual","133.68999998783693","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2693","1771606","0.0-7.0-1.390","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2694","1772309","0.0-7.0-2.390","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","2695","1772334","0.0-7.0-0.391","11","Low_HMMActual","24.050000007264316","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","2696","1772736","0.0-7.0-1.391","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2697","1773438","0.0-7.0-2.391","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","2698","1773684","0.0-7.0-0.392","11","Low_HMMActual","245.51499998779036","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","2699","1774085","0.0-7.0-1.392","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2700","1774787","0.0-7.0-2.392","11","Low_HMMActual","587.8450000018347","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2701","1774924","0.0-7.0-0.393","11","Low_HMMActual","135.66500000888482","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2702","1775325","0.0-7.0-1.393","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2703","1776027","0.0-7.0-2.393","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","2704","1776034","0.0-7.0-0.394","11","Low_HMMActual","5.949999991571531","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2705","1776436","0.0-7.0-1.394","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2706","1777139","0.0-7.0-2.394","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","2707","1777174","0.0-7.0-0.395","11","Low_HMMActual","34.444999997504056","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2708","1777576","0.0-7.0-1.395","11","Low_HMMActual","218.6599999840837","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2709","1778278","0.0-7.0-2.395","11","Low_HMMActual","536.8550000130199","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2710","1778324","0.0-7.0-0.396","11","Low_HMMActual","45.054999995045364","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2711","1778725","0.0-7.0-1.396","11","Low_HMMActual","269.2000000097323","","","","Images/WhiteBeadChoice.png","39"
"image-keyboard-response","2712","1779428","0.0-7.0-2.396","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
